0	0	0	0	0	0
1	0	0	0	0	0
2	0	0	0	0	0
3	211	0	0	0	0
4	218	0	0	0	0
5	213	0	0	14041	0
6	212	0	0	14041	0
7	216	0	0	14041	0
8	204	0	0	14041	-94160
9	207	0	0	14041	-94160
10	217	600	600	14041	-94160
11	211	600	600	14041	-94160
12	207	600	600	14041	-94160
13	214	600	600	14041	-94160
14	207	600	600	14121	-94067
15	216	600	600	14121	-94067
16	213	600	600	14121	-94067
17	212	600	600	14305	-93857
18	209	600	600	14305	-93857
19	215	600	600	14305	-93857
20	217	600	600	14522	-93611
21	215	600	600	14522	-93611
22	208	600	600	14522	-93611
23	214	600	600	14758	-93348
24	214	600	600	14758	-93348
25	208	600	600	14758	-93348
26	211	600	600	15000	-93077
27	214	600	600	15000	-93077
28	218	600	600	15000	-93077
29	213	600	600	15249	-92807
30	207	600	600	15249	-92807
31	211	600	600	15249	-92807
32	216	600	600	15500	-92534
33	213	600	600	15500	-92534
34	215	600	600	15500	-92534
35	210	600	600	15750	-92259
36	218	600	600	15750	-92259
37	212	600	600	15750	-92259
38	212	600	600	16004	-91987
39	214	600	600	16004	-91987
40	219	600	600	16004	-91987
41	219	600	600	16253	-91711
42	219	600	600	16253	-91711
43	211	600	600	16253	-91711
44	211	600	600	16504	-91438
45	218	600	600	16504	-91438
46	215	600	600	16504	-91438
47	215	600	600	16752	-91438
48	207	600	600	16752	-91167
49	219	600	600	16752	-91167
50	217	600	600	17002	-91167
51	213	600	600	17002	-90892
52	207	600	600	17002	-90892
53	218	600	600	17252	-90892
54	221	600	600	17252	-90619
55	212	600	600	17252	-90619
56	215	600	600	17502	-90619
57	221	600	600	17502	-90343
58	226	600	600	17502	-90343
59	221	600	600	17749	-90343
60	223	600	600	17749	-90068
61	223	600	600	17749	-90068
62	225	600	600	18000	-90068
63	219	600	600	18000	-89795
64	219	600	600	18000	-89795
65	219	600	600	18246	-89795
66	224	600	600	18246	-89521
67	224	600	600	18246	-89521
68	225	600	600	18496	-89521
69	220	600	600	18496	-89247
70	230	600	600	18496	-89247
71	226	600	600	18744	-89247
72	222	600	600	18744	-88973
73	220	600	600	18744	-88973
74	227	600	600	18992	-88973
75	230	600	600	18992	-88700
76	226	600	600	18992	-88700
77	221	600	600	19239	-88700
78	230	600	600	19239	-88426
79	234	600	600	19239	-88426
80	221	600	600	19485	-88426
81	225	600	600	19485	-88150
82	230	600	600	19485	-88150
83	237	600	600	19485	-88150
84	231	600	600	19731	-87878
85	228	600	600	19731	-87878
86	231	600	600	19731	-87878
87	238	600	600	19976	-87603
88	227	600	600	19976	-87603
89	231	600	600	19976	-87603
90	237	600	600	20222	-87330
91	242	600	600	20222	-87330
92	238	600	600	20222	-87330
93	238	600	600	20467	-87058
94	238	600	600	20467	-87058
95	244	600	600	20467	-87058
96	246	600	600	20708	-86784
97	234	600	600	20708	-86784
98	241	600	600	20708	-86784
99	246	600	600	20956	-86510
100	249	600	600	20956	-86510
101	239	600	600	20956	-86510
102	245	600	600	21201	-86233
103	-1287	600	600	21201	-86233
104	259	600	600	21201	-86233
105	259	600	600	21446	-85959
106	258	600	600	21446	-85959
107	261	600	600	21446	-85959
108	263	600	600	21691	-85686
109	264	600	600	21691	-85686
110	263	600	600	21691	-85686
111	266	600	600	21935	-85413
112	267	600	600	21935	-85413
113	267	600	600	21935	-85413
114	266	600	600	22183	-85139
115	270	600	600	22183	-85139
116	270	600	600	22183	-85139
117	270	600	600	22429	-84866
118	273	600	600	22429	-84866
119	275	600	600	22429	-84866
120	274	600	600	22673	-84592
121	276	600	600	22673	-84592
122	278	600	600	22673	-84592
123	278	600	600	22918	-84317
124	278	600	600	22918	-84317
125	282	600	600	22918	-84317
126	283	600	600	23163	-84042
127	283	600	600	23163	-84042
128	286	600	600	23163	-84042
129	286	600	600	23410	-83768
130	286	600	600	23410	-83768
131	290	600	600	23410	-83768
132	290	600	600	23657	-83494
133	290	600	600	23657	-83494
134	293	600	600	23657	-83494
135	294	600	600	23901	-83220
136	295	600	600	23901	-83220
137	298	600	600	23901	-83220
138	299	600	600	24148	-82949
139	299	600	600	24148	-82949
140	302	600	600	24148	-82949
141	302	600	600	24392	-82672
142	305	600	600	24392	-82672
143	305	600	600	24392	-82672
144	305	600	600	24640	-82398
145	309	600	600	24640	-82398
146	309	600	600	24640	-82398
147	309	600	600	24885	-82121
148	313	600	600	24885	-82121
149	313	600	600	24885	-82121
150	313	600	600	25133	-81846
151	317	600	600	25133	-81846
152	317	600	600	25133	-81846
153	319	600	600	25379	-81572
154	322	600	600	25379	-81572
155	322	600	600	25379	-81572
156	326	600	600	25626	-81300
157	326	600	600	25626	-81300
158	327	600	600	25626	-81300
159	330	600	600	25875	-81026
160	331	600	600	25875	-81026
161	333	600	600	25875	-81026
162	334	600	600	26123	-80752
163	337	600	600	26123	-80752
164	338	600	600	26123	-80752
165	339	600	600	26373	-80752
166	342	600	600	26373	-80479
167	343	600	600	26373	-80479
168	346	600	600	26621	-80479
169	347	600	600	26621	-80203
170	350	600	600	26621	-80203
171	350	600	600	26868	-80203
172	353	600	600	26868	-79928
173	354	600	600	26868	-79928
174	356	600	600	27121	-79928
175	357	600	600	27121	-79655
176	359	600	600	27121	-79655
177	361	600	600	27372	-79655
178	363	600	600	27372	-79381
179	365	600	600	27372	-79381
180	366	600	600	27626	-79381
181	369	600	600	27626	-79107
182	370	600	600	27626	-79107
183	372	600	600	27879	-79107
184	374	600	600	27879	-78836
185	377	600	600	27879	-78836
186	378	600	600	28130	-78836
187	381	600	600	28130	-78559
188	382	600	600	28130	-78559
189	385	600	600	28384	-78559
190	386	600	600	28384	-78286
191	389	600	600	28384	-78286
192	389	600	600	28638	-78286
193	392	600	600	28638	-78009
194	393	600	600	28638	-78009
195	397	600	600	28888	-78009
196	397	600	600	28888	-77734
197	400	600	600	28888	-77734
198	402	600	600	29146	-77734
199	404	600	600	29146	-77461
200	405	600	600	29146	-77461
201	408	600	600	29146	-77461
202	410	600	600	29404	-77189
203	412	600	600	29404	-77189
204	414	600	600	29404	-77189
205	417	600	600	29665	-76914
206	416	600	600	29665	-76914
207	420	600	600	29665	-76914
208	421	600	600	29927	-76640
209	424	600	600	29927	-76640
210	425	600	600	29927	-76640
211	428	600	600	30189	-76367
212	430	600	600	30189	-76367
213	432	600	600	30189	-76367
214	433	600	600	30455	-76091
215	434	600	600	30455	-76091
216	438	600	600	30455	-76091
217	438	600	600	30719	-75815
218	441	600	600	30719	-75815
219	441	600	600	30719	-75815
220	445	600	600	30986	-75543
221	445	600	600	30986	-75543
222	448	600	600	30986	-75543
223	450	600	600	31255	-75269
224	451	600	600	31255	-75269
225	453	600	600	31255	-75269
226	453	600	600	31523	-74995
227	457	600	600	31523	-74995
228	457	600	600	31523	-74995
229	460	600	600	31794	-74723
230	461	600	600	31794	-74723
231	462	600	600	31794	-74723
232	464	600	600	32062	-74446
233	466	600	600	32062	-74446
234	468	600	600	32062	-74446
235	470	600	600	32333	-74174
236	470	600	600	32333	-74174
237	473	600	600	32333	-74174
238	472	600	600	32602	-73896
239	476	600	600	32602	-73896
240	477	600	600	32602	-73896
241	478	600	600	32874	-73622
242	481	600	600	32874	-73622
243	481	600	600	32874	-73622
244	483	600	600	33142	-73348
245	485	600	600	33142	-73348
246	485	600	600	33142	-73348
247	488	600	600	33412	-73076
248	488	600	600	33412	-73076
249	489	600	600	33412	-73076
250	493	600	600	33685	-72801
251	493	600	600	33685	-72801
252	493	600	600	33685	-72801
253	496	600	600	33957	-72527
254	497	600	600	33957	-72527
255	497	600	600	33957	-72527
256	501	600	600	34226	-72254
257	501	600	600	34226	-72254
258	501	600	600	34226	-72254
259	502	600	600	34498	-71977
260	505	600	600	34498	-71977
261	505	600	600	34498	-71977
262	506	600	600	34768	-71702
263	509	600	600	34768	-71702
264	509	600	600	34768	-71702
265	509	600	600	35037	-71430
266	511	600	600	35037	-71430
267	513	600	600	35037	-71430
268	513	600	600	35311	-71155
269	515	600	600	35311	-71155
270	516	600	600	35311	-71155
271	517	600	600	35581	-70880
272	517	600	600	35581	-70880
273	519	600	600	35581	-70880
274	521	600	600	35853	-70608
275	520	600	600	35853	-70608
276	521	600	600	35853	-70608
277	523	600	600	36125	-70332
278	525	600	600	36125	-70332
279	525	600	600	36125	-70332
280	525	600	600	36394	-70058
281	526	600	600	36394	-70058
282	529	600	600	36394	-70058
283	529	600	600	36663	-70058
284	529	600	600	36663	-69782
285	529	600	600	36663	-69782
286	533	600	600	36932	-69782
287	533	600	600	36932	-69510
288	533	600	600	36932	-69510
289	533	600	600	37201	-69510
290	535	600	600	37201	-69233
291	537	600	600	37201	-69233
292	536	600	600	37471	-69233
293	537	600	600	37471	-68961
294	537	600	600	37471	-68961
295	538	600	600	37739	-68961
296	541	600	600	37739	-68688
297	540	600	600	37739	-68688
298	541	600	600	38009	-68688
299	541	600	600	38009	-68414
300	541	600	600	38009	-68414
301	544	600	600	38275	-68414
302	545	600	600	38275	-68139
303	545	600	600	38275	-68139
304	545	600	600	38546	-68139
305	545	600	600	38546	-67863
306	547	600	600	38546	-67863
