0	0	0	0	35959	0
1	0	0	0	35959	0
2	0	0	0	35959	0
3	497	0	0	35959	0
4	497	0	0	35959	0
5	496	0	0	35959	0
6	496	0	0	35959	0
7	497	0	0	35959	-69927
8	497	0	0	35959	-69927
9	497	0	0	35959	-69927
10	497	200	200	35959	-69927
11	497	200	200	35959	-69927
12	496	200	200	35959	-69927
13	496	200	200	35959	-69927
14	496	200	200	35959	-69927
15	497	200	200	35973	-69927
16	496	200	200	35973	-69903
17	497	200	200	35973	-69903
18	497	200	200	35973	-69903
19	497	200	200	36013	-69852
20	496	200	200	36013	-69852
21	497	200	200	36013	-69852
22	497	200	200	36061	-69789
23	497	200	200	36061	-69789
24	497	200	200	36061	-69789
25	497	200	200	36109	-69721
26	497	200	200	36109	-69721
27	497	200	200	36109	-69721
28	497	200	200	36157	-69650
29	497	200	200	36157	-69650
30	496	200	200	36157	-69650
31	496	200	200	36206	-69576
32	496	200	200	36206	-69576
33	496	200	200	36206	-69576
34	497	200	200	36256	-69505
35	497	200	200	36256	-69505
36	496	200	200	36256	-69505
37	497	200	200	36306	-69431
38	497	200	200	36306	-69431
39	497	200	200	36306	-69431
40	496	200	200	36356	-69354
41	497	200	200	36356	-69354
42	497	200	200	36356	-69354
43	496	200	200	36405	-69278
44	496	200	200	36405	-69278
45	497	200	200	36405	-69278
46	496	200	200	36454	-69202
47	496	200	200	36454	-69202
48	497	200	200	36454	-69202
49	497	200	200	36500	-69130
50	495	200	200	36500	-69130
51	495	200	200	36500	-69130
52	497	200	200	36546	-69053
53	500	200	200	36546	-69053
54	500	200	200	36546	-69053
55	501	200	200	36596	-69053
56	501	200	200	36596	-68980
57	500	200	200	36596	-68980
58	500	200	200	36645	-68980
59	501	200	200	36645	-68903
60	499	200	200	36645	-68903
61	501	200	200	36691	-68903
62	501	200	200	36691	-68828
63	501	200	200	36691	-68828
64	501	200	200	36741	-68828
65	501	200	200	36741	-68753
66	500	200	200	36741	-68753
67	500	200	200	36788	-68753
68	500	200	200	36788	-68678
69	500	200	200	36788	-68678
70	500	200	200	36836	-68678
71	504	200	200	36836	-68605
72	505	200	200	36836	-68605
73	505	200	200	36885	-68605
74	505	200	200	36885	-68524
75	505	200	200	36885	-68524
76	505	200	200	36933	-68524
77	504	200	200	36933	-68450
78	505	200	200	36933	-68450
79	506	200	200	36983	-68450
80	506	200	200	36983	-68373
81	506	200	200	36983	-68373
82	506	200	200	37031	-68373
83	505	200	200	37031	-68295
84	506	200	200	37031	-68295
85	506	200	200	37076	-68295
86	507	200	200	37076	-68219
87	509	200	200	37076	-68219
88	509	200	200	37125	-68219
89	509	200	200	37125	-68142
90	508	200	200	37125	-68142
91	509	200	200	37175	-68142
92	508	200	200	37175	-68066
93	508	200	200	37175	-68066
94	507	200	200	37222	-68066
95	507	200	200	37222	-67985
96	508	200	200	37222	-67985
97	508	200	200	37271	-67985
98	509	200	200	37271	-67908
99	509	200	200	37271	-67908
100	512	200	200	37321	-67908
101	513	200	200	37321	-67828
102	512	200	200	37321	-67828
103	511	200	200	37373	-67828
